#allele	genesymbol	genbank_cds_start	genbank_cds_stop	genbank_strand	curated_start	genbank_nucl_accession	genbank_prot_accession	refseq_nucl_accession	refseq_prot_accession	refseq_product
blaPDC-105	blaPDC	1	1194	1	0	KX160462.1	ANB78229.1	NG_049872.1	WP_063864562.1	class C beta-lactamase PDC-105
blaPDC-106	blaPDC	1	1194	1	0	KX160463.1	ANB78230.1	NG_049873.1	WP_063864563.1	class C beta-lactamase PDC-106
blaPDC-107	blaPDC	1	1194	1	0	KX160464.1	ANB78231.1	NG_049874.1	WP_063864564.1	class C beta-lactamase PDC-107
blaPDC-108	blaPDC	1	1194	1	0	KX160465.1	ANB78232.1	NG_049875.1	WP_063864565.1	class C beta-lactamase PDC-108
blaPDC-109	blaPDC	1	1194	1	0	KX160466.1	ANB78233.1	NG_049876.1	WP_029610673.1	class C beta-lactamase PDC-109
blaPDC-11	blaPDC	1	1194	1	0	GQ845014.1	ACX31161.1	NG_049877.1	WP_033990638.1	class C beta-lactamase PDC-11
blaPDC-110	blaPDC	1	1194	1	0	KX160467.1	ANB78234.1	NG_049878.1	WP_063864566.1	class C beta-lactamase PDC-110
blaPDC-111	blaPDC	1	1194	1	0	KX160468.1	ANB78235.1	NG_049879.1	WP_063864567.1	class C beta-lactamase PDC-111
blaPDC-112	blaPDC	1	1194	1	0	KX160469.1	ANB78236.1	NG_049880.1	WP_063864568.1	class C beta-lactamase PDC-112
blaPDC-113	blaPDC	1	1194	1	0	KX160470.1	ANB78237.1	NG_049881.1	WP_063864569.1	class C beta-lactamase PDC-113
blaPDC-114	blaPDC	1	1194	1	0	KX196788.1	AND46540.1	NG_055478.1	WP_061189306.1	class C beta-lactamase PDC-114
blaPDC-115	blaPDC	1	1194	1	0	KX196789.1	AND46541.1	NG_055479.1	WP_031692400.1	class C beta-lactamase PDC-115
blaPDC-116	blaPDC	1	1194	1	0	KX196790.1	AND46542.1	NG_055480.1	WP_061193023.1	class C beta-lactamase PDC-116
blaPDC-117	blaPDC	1	1194	1	0	KX196791.1	AND46543.1	NG_055481.1	WP_031687354.1	class C beta-lactamase PDC-117
blaPDC-118	blaPDC	1	1194	1	0	KX196792.1	AND46544.1	NG_055482.1	WP_094009806.1	class C beta-lactamase PDC-118
blaPDC-119	blaPDC	1	1194	1	0	KX196793.1	AND46545.1	NG_055483.1	WP_058128316.1	class C beta-lactamase PDC-119
blaPDC-12	blaPDC	1	1194	1	0	GQ845015.1	ACX31162.1	NG_049882.1	WP_009313329.1	class C beta-lactamase PDC-12
blaPDC-120	blaPDC	1	1194	1	0	KX196794.1	AND46546.1	NG_055484.1	WP_023089477.1	class C beta-lactamase PDC-120
blaPDC-121	blaPDC	1	1194	1	0	KX196795.1	AND46547.1	NG_055485.1	WP_023085632.1	class C beta-lactamase PDC-121
blaPDC-122	blaPDC	1	1194	1	0	KX196797.1	AND46549.1	NG_055486.1	WP_023109643.1	class C beta-lactamase PDC-122
blaPDC-123	blaPDC	1	1194	1	0	KX196798.1	AND46550.1	NG_055487.1	WP_049321692.1	class C beta-lactamase PDC-123
blaPDC-124	blaPDC	1	1194	1	0	KX196799.1	AND46551.1	NG_055488.1	WP_049239252.1	class C beta-lactamase PDC-124
blaPDC-125	blaPDC	1	1194	1	0	KX196800.1	AND46552.1	NG_050589.1	WP_053813381.1	class C beta-lactamase PDC-125
blaPDC-126	blaPDC	1	1194	1	0	KX246935.1	ANF28160.1	NG_050782.1	WP_064483991.1	class C beta-lactamase PDC-126
blaPDC-127	blaPDC	1	1194	1	0	KX246936.1	ANF28161.1	NG_050783.1	WP_064483992.1	class C beta-lactamase PDC-127
blaPDC-128	blaPDC	1	1194	1	0	KX246937.1	ANF28162.1	NG_050784.1	WP_064483993.1	class C beta-lactamase PDC-128
blaPDC-129	blaPDC	1	1194	1	0	KX246938.1	ANF28163.1	NG_050785.1	WP_064483994.1	class C beta-lactamase PDC-129
blaPDC-13	blaPDC	1	1194	1	0	GQ845016.1	ACX31163.1	NG_049883.1	WP_063864570.1	class C beta-lactamase PDC-13
blaPDC-130	blaPDC	1	1194	1	0	KX246939.1	ANF28164.1	NG_050786.1	WP_064483995.1	class C beta-lactamase PDC-130
blaPDC-131	blaPDC	1	1194	1	0	KX246940.1	ANF28165.1	NG_050787.1	WP_064483996.1	class C beta-lactamase PDC-131
blaPDC-132	blaPDC	1	1194	1	0	KX246941.1	ANF28166.1	NG_050788.1	WP_064483997.1	class C beta-lactamase PDC-132
blaPDC-133	blaPDC	1	1194	1	0	KX246942.1	ANF28167.1	NG_050789.1	WP_064483998.1	class C beta-lactamase PDC-133
blaPDC-134	blaPDC	1	1194	1	0	KX246943.1	ANF28168.1	NG_050790.1	WP_064483999.1	class C beta-lactamase PDC-134
blaPDC-135	blaPDC	1	1194	1	0	KX246944.1	ANF28169.1	NG_050791.1	WP_064484000.1	class C beta-lactamase PDC-135
blaPDC-136	blaPDC	1	1194	1	0	KX246945.1	ANF28170.1	NG_050792.1	WP_064484001.1	class C beta-lactamase PDC-136
blaPDC-137	blaPDC	1	1194	1	0	KX246946.1	ANF28171.1	NG_050793.1	WP_064484002.1	class C beta-lactamase PDC-137
blaPDC-138	blaPDC	1	1194	1	0	KX246947.1	ANF28172.1	NG_050794.1	WP_064484003.1	class C beta-lactamase PDC-138
blaPDC-139	blaPDC	1	1194	1	0	KX246948.1	ANF28173.1	NG_050795.1	WP_064484004.1	class C beta-lactamase PDC-139
blaPDC-14	blaPDC	1	1194	1	0	GQ845017.1	ACX31164.1	NG_049884.1	WP_033982123.1	class C beta-lactamase PDC-14
blaPDC-140	blaPDC	1	1194	1	0	KX246949.1	ANF28174.1	NG_050796.1	WP_064484005.1	class C beta-lactamase PDC-140
blaPDC-141	blaPDC	1	1194	1	0	KX246950.1	ANF28175.1	NG_050797.1	WP_064484006.1	class C beta-lactamase PDC-141
blaPDC-142	blaPDC	1	1194	1	0	KX258423.1	ANH22236.1	NG_050815.1	WP_064511493.1	class C beta-lactamase PDC-142
blaPDC-143	blaPDC	1	1194	1	0	KX258424.1	ANH22237.1	NG_050816.1	WP_064511494.1	class C beta-lactamase PDC-143
blaPDC-144	blaPDC	1	1194	1	0	KX258425.1	ANH22238.1	NG_050817.1	WP_064511495.1	class C beta-lactamase PDC-144
blaPDC-145	blaPDC	1	1194	1	0	KX258426.1	ANH22239.1	NG_050818.1	WP_064511496.1	class C beta-lactamase PDC-145
blaPDC-146	blaPDC	1	1194	1	0	KX258427.1	ANH22240.1	NG_050819.1	WP_064511497.1	class C beta-lactamase PDC-146
blaPDC-147	blaPDC	1	1194	1	0	KX258428.1	ANH22241.1	NG_050820.1	WP_064511498.1	class C beta-lactamase PDC-147
blaPDC-148	blaPDC	1	1194	1	0	KX258429.1	ANH22242.1	NG_050821.1	WP_064511499.1	class C beta-lactamase PDC-148
blaPDC-149	blaPDC	1	1194	1	0	KX258430.1	ANH22243.1	NG_050822.1	WP_064511500.1	class C beta-lactamase PDC-149
blaPDC-15	blaPDC	1	1194	1	0	GQ845018.1	ACX31165.1	NG_049885.1	WP_023114693.1	class C beta-lactamase PDC-15
blaPDC-150	blaPDC	1	1194	1	0	KX258431.1	ANH22244.1	NG_050823.1	WP_064511501.1	class C beta-lactamase PDC-150
blaPDC-151	blaPDC	1	1194	1	0	KX258432.1	ANH22245.1	NG_050824.1	WP_053816671.1	class C beta-lactamase PDC-151
blaPDC-152	blaPDC	1	1194	1	0	KX258433.1	ANH22246.1	NG_050825.1	WP_064511502.1	class C beta-lactamase PDC-152
blaPDC-153	blaPDC	1	1194	1	0	KX258434.1	ANH22247.1	NG_050826.1	WP_064511503.1	class C beta-lactamase PDC-153
blaPDC-154	blaPDC	1	1194	1	0	KX258435.1	ANH22248.1	NG_050827.1	WP_064511504.1	class C beta-lactamase PDC-154
blaPDC-155	blaPDC	1	1194	1	0	KX258436.1	ANH22249.1	NG_050828.1	WP_064511505.1	class C beta-lactamase PDC-155
blaPDC-156	blaPDC	1	1194	1	0	KX258437.1	ANH22250.1	NG_050829.1	WP_064511506.1	class C beta-lactamase PDC-156
blaPDC-157	blaPDC	1	1194	1	0	KX258438.1	ANH22251.1	NG_050830.1	WP_064511507.1	class C beta-lactamase PDC-157
blaPDC-158	blaPDC	1	1194	1	0	KX258439.1	ANH22252.1	NG_050831.1	WP_064511508.1	class C beta-lactamase PDC-158
blaPDC-159	blaPDC	1	1194	1	0	KX258440.1	ANH22253.1	NG_050832.1	WP_064511509.1	class C beta-lactamase PDC-159
blaPDC-16	blaPDC	1	1194	1	0	GQ845019.1	ACX31166.1	NG_049886.1	WP_019485213.1	class C beta-lactamase PDC-16
blaPDC-160	blaPDC	1	1194	1	0	KX258441.1	ANH22254.1	NG_050833.1	WP_064511510.1	class C beta-lactamase PDC-160
blaPDC-161	blaPDC	1	1194	1	0	KX258442.1	ANH22255.1	NG_050834.1	WP_064511511.1	class C beta-lactamase PDC-161
blaPDC-162	blaPDC	1	1194	1	0	KX258443.1	ANH22256.1	NG_050835.1	WP_064511512.1	class C beta-lactamase PDC-162
blaPDC-163	blaPDC	1	1194	1	0	KX258444.1	ANH22257.1	NG_050836.1	WP_064511513.1	class C beta-lactamase PDC-163
blaPDC-164	blaPDC	1	1194	1	0	KX258445.1	ANH22258.1	NG_050837.1	WP_064511514.1	class C beta-lactamase PDC-164
blaPDC-165	blaPDC	1	1194	1	0	KX258446.1	ANH22259.1	NG_050838.1	WP_064511515.1	class C beta-lactamase PDC-165
blaPDC-166	blaPDC	1	1188	1	0	KX354368.1	ANJ78204.1	NG_050946.1	WP_065102306.1	class C beta-lactamase PDC-166
blaPDC-167	blaPDC	1	1194	1	0	KX354369.1	ANJ78205.1	NG_050947.1	WP_065102311.1	class C beta-lactamase PDC-167
blaPDC-168	blaPDC	1	1194	1	0	KX377517.1	ANM44753.1	NG_050980.1	WP_054379352.1	class C beta-lactamase PDC-168
blaPDC-169	blaPDC	1	1194	1	0	KX377518.1	ANM44754.1	NG_050981.1	WP_065159028.1	class C beta-lactamase PDC-169
blaPDC-17	blaPDC	1	1194	1	0	GQ845020.1	ACX31167.1	NG_049887.1	WP_063864571.1	class C beta-lactamase PDC-17
blaPDC-170	blaPDC	1	1194	1	0	KX377519.1	ANM44755.1	NG_050982.1	WP_065159032.1	class C beta-lactamase PDC-170
blaPDC-171	blaPDC	1	1194	1	0	KX377520.1	ANM44756.1	NG_050983.1	WP_058180135.1	class C beta-lactamase PDC-171
blaPDC-172	blaPDC	1	1194	1	0	KX689751.1	AOD62557.1	NG_051496.1	WP_049272244.1	class C beta-lactamase PDC-172
blaPDC-173	blaPDC	1	1170	1	0	KY066490.1	APA44944.1	NG_055780.1	WP_099982812.1	class C beta-lactamase PDC-173
blaPDC-174	blaPDC	38157	39350	0	0	LZQG01000006.1	OFB91124.1	NG_052625.1	WP_070142141.1	class C beta-lactamase PDC-174
blaPDC-175	blaPDC	1	1194	1	0	KY559355.1	AQK20857.1	NG_052891.1	WP_077248206.1	class C beta-lactamase PDC-175
blaPDC-176	blaPDC	1	1194	1	0	KY559356.1	AQK20858.1	NG_052892.1	WP_077248207.1	class C beta-lactamase PDC-176
blaPDC-177	blaPDC	1	1194	1	0	KY624571.1	AQS23581.1	NG_054679.1	WP_085562393.1	class C beta-lactamase PDC-177
blaPDC-178	blaPDC	1	1194	1	0	KY624572.1	AQS23582.1	NG_054680.1	WP_085562394.1	class C beta-lactamase PDC-178
blaPDC-179	blaPDC	1	1194	1	0	MF098271.1	ARQ87956.1	NG_054965.1	WP_087587950.1	class C beta-lactamase PDC-179
blaPDC-18	blaPDC	1	1194	1	0	GU433600.1	ADC96714.1	NG_049888.1	WP_063864572.1	class C beta-lactamase PDC-18
blaPDC-180	blaPDC	1	1194	1	0	MF098272.1	ARQ87957.1	NG_054966.1	WP_087587951.1	class C beta-lactamase PDC-180
blaPDC-181	blaPDC	1	1194	1	0	MF098273.1	ARQ87958.1	NG_054967.1	WP_087587952.1	class C beta-lactamase PDC-181
blaPDC-182	blaPDC	1	1194	1	0	MF098274.1	ARQ87959.1	NG_054968.1	WP_087587953.1	class C beta-lactamase PDC-182
blaPDC-183	blaPDC	1	1194	1	0	MF098275.1	ARQ87960.1	NG_054969.1	WP_087587954.1	class C beta-lactamase PDC-183
blaPDC-184	blaPDC	1	1194	1	0	MF098276.1	ARQ87961.1	NG_054970.1	WP_061199990.1	class C beta-lactamase PDC-184
blaPDC-185	blaPDC	1	1194	1	0	MF098277.1	ARQ87962.1	NG_054971.1	WP_087587955.1	class C beta-lactamase PDC-185
blaPDC-186	blaPDC	1	1188	1	0	MF098278.1	ARQ87963.1	NG_054972.1	WP_087587956.1	class C beta-lactamase PDC-186
blaPDC-187	blaPDC	1	1194	1	0	MF098279.1	ARQ87964.1	NG_054973.1	WP_087587957.1	class C beta-lactamase PDC-187
blaPDC-188	blaPDC	1	1194	1	0	MF098280.1	ARQ87965.1	NG_054974.1	WP_087587958.1	class C beta-lactamase PDC-188
blaPDC-189	blaPDC	1	1194	1	0	MF098281.1	ARQ87966.1	NG_054975.1	WP_024915536.1	class C beta-lactamase PDC-189
blaPDC-190	blaPDC	1	1194	1	0	MF098282.1	ARQ87967.1	NG_054976.1	WP_087587959.1	class C beta-lactamase PDC-190
blaPDC-191	blaPDC	1	1194	1	0	MF098283.1	ARQ87968.1	NG_054977.1	WP_087587960.1	class C beta-lactamase PDC-191
blaPDC-192	blaPDC	1	1194	1	0	MF098284.1	ARQ87969.1	NG_054978.1	WP_004365741.1	class C beta-lactamase PDC-192
blaPDC-193	blaPDC	1	1194	1	0	MF098285.1	ARQ87970.1	NG_054979.1	WP_087587961.1	class C beta-lactamase PDC-193
blaPDC-194	blaPDC	1	1194	1	0	MF098286.1	ARQ87971.1	NG_054980.1	WP_087587962.1	class C beta-lactamase PDC-194
blaPDC-195	blaPDC	1	1194	1	0	MF098287.1	ARQ87972.1	NG_054981.1	WP_025325152.1	class C beta-lactamase PDC-195
blaPDC-197	blaPDC	1	1194	1	0	MF098289.1	ARQ87974.1	NG_054982.1	WP_057388025.1	class C beta-lactamase PDC-197
blaPDC-198	blaPDC	1	1194	1	0	MF098290.1	ARQ87975.1	NG_054983.1	WP_087587963.1	class C beta-lactamase PDC-198
blaPDC-199	blaPDC	1	1194	1	0	MF098291.1	ARQ87976.1	NG_054984.1	WP_087587964.1	class C beta-lactamase PDC-199
blaPDC-19a	blaPDC	1	1194	1	0	FR822743.1	CBZ41769.1	NG_049889.1	WP_003132320.1	class C beta-lactamase PDC-19a
blaPDC-19b	blaPDC	1	1194	1	0	JF326295.1	AEM44530.1	NG_049890.1	WP_023874922.1	class C beta-lactamase PDC-19b
blaPDC-2	blaPDC	1	1194	1	0	FJ666064.1	ACQ82806.1	NG_049891.1	WP_063864573.1	class C extended-spectrum beta-lactamase PDC-2
blaPDC-20	blaPDC	1	1194	1	0	JF326296.1	AEM44531.1	NG_049892.1	WP_016263090.1	class C beta-lactamase PDC-20
blaPDC-200	blaPDC	1	1188	1	0	MF098292.1	ARQ87977.1	NG_054985.1	WP_087587965.1	class C beta-lactamase PDC-200
blaPDC-201	blaPDC	1	1194	1	0	MF098293.1	ARQ87978.1	NG_054986.1	WP_087587966.1	class C beta-lactamase PDC-201
blaPDC-202	blaPDC	1	1194	1	0	MF098294.1	ARQ87979.1	NG_054987.1	WP_087587967.1	class C beta-lactamase PDC-202
blaPDC-203	blaPDC	1	1194	1	0	MF098295.1	ARQ87980.1	NG_054988.1	WP_087587968.1	class C beta-lactamase PDC-203
blaPDC-204	blaPDC	1	1194	1	0	MF098296.1	ARQ87981.1	NG_054989.1	WP_087587969.1	class C beta-lactamase PDC-204
blaPDC-205	blaPDC	1	1194	1	0	MF098297.1	ARQ87982.1	NG_054990.1	WP_087587970.1	class C beta-lactamase PDC-205
blaPDC-206	blaPDC	1	1194	1	0	MF098298.1	ARQ87983.1	NG_054991.1	WP_087587971.1	class C beta-lactamase PDC-206
blaPDC-207	blaPDC	1	1194	1	0	MF098299.1	ARQ87984.1	NG_054992.1	WP_058161279.1	class C beta-lactamase PDC-207
blaPDC-208	blaPDC	1	1194	1	0	MF098300.1	ARQ87985.1	NG_054993.1	WP_087587972.1	class C beta-lactamase PDC-208
blaPDC-209	blaPDC	1	1194	1	0	MF098303.1	ARQ87988.1	NG_054994.1	WP_087587973.1	class C beta-lactamase PDC-209
blaPDC-210	blaPDC	1	1194	1	0	MF098305.1	ARQ87990.1	NG_054995.1	WP_087587974.1	class C beta-lactamase PDC-210
blaPDC-211	blaPDC	1	1194	1	0	MF281075.1	ARX71249.1	NG_055273.1	WP_088245216.1	class C beta-lactamase PDC-211
blaPDC-212	blaPDC	1	1194	1	0	MF281076.1	ARX71250.1	NG_055274.1	WP_088245217.1	class C beta-lactamase PDC-212
blaPDC-213	blaPDC	1	1194	1	0	MF281078.1	ARX71252.1	NG_055276.1	WP_073647245.1	class C beta-lactamase PDC-213
blaPDC-214	blaPDC	1	1194	1	0	MF281079.1	ARX71253.1	NG_055277.1	WP_088245219.1	class C beta-lactamase PDC-214
blaPDC-215	blaPDC	1	1194	1	0	MF281080.1	ARX71254.1	NG_055278.1	WP_088245220.1	class C beta-lactamase PDC-215
blaPDC-216	blaPDC	1	1194	1	0	MF281081.1	ARX71255.1	NG_055279.1	WP_088245221.1	class C beta-lactamase PDC-216
blaPDC-217	blaPDC	1	1194	1	0	MF281082.1	ARX71256.1	NG_055280.1	WP_088245222.1	class C beta-lactamase PDC-217
blaPDC-218	blaPDC	1	1194	1	0	MF281083.1	ARX71257.1	NG_055281.1	WP_088245223.1	class C beta-lactamase PDC-218
blaPDC-219	blaPDC	1	1194	1	0	MF281084.1	ARX71258.1	NG_055282.1	WP_088245224.1	class C beta-lactamase PDC-219
blaPDC-21a	blaPDC	1	1194	1	0	FR822745.1	CBZ41771.1	NG_049893.1	WP_063864574.1	class C beta-lactamase PDC-21a
blaPDC-21b	blaPDC	1	1194	1	0	JF326297.1	AEM44532.1	NG_049894.1	WP_063864575.1	class C beta-lactamase PDC-21b
blaPDC-22	blaPDC	1	1194	1	0	FR822746.1	CBZ41772.1	NG_049895.1	WP_023108311.1	class C beta-lactamase PDC-22
blaPDC-220	blaPDC	1	1194	1	0	MF281077.1	ARX71251.1	NG_055275.1	WP_088245218.1	class C beta-lactamase PDC-220
blaPDC-221	blaPDC	1	1194	1	0	MF481212.1	ATB18531.1	NG_056055.1	WP_100931731.1	class C beta-lactamase PDC-221
blaPDC-222	blaPDC	1	1194	1	0	MF481213.1	ATB18532.1	NG_056056.1	WP_100931732.1	class C beta-lactamase PDC-222
blaPDC-223	blaPDC	1	1137	1	0	MF481214.1	ATB18533.1	NG_056057.1	WP_100931733.1	class C beta-lactamase PDC-223
blaPDC-224	blaPDC	1	1194	1	0	MF521885.1	ATZ76920.1	NG_056102.1	WP_101244936.1	class C beta-lactamase PDC-224
blaPDC-225	blaPDC	1	1194	1	0	MF925735.1	ATZ76921.1	NG_056103.1	WP_058169941.1	class C beta-lactamase PDC-225
blaPDC-226	blaPDC	1	1194	1	0	MF925736.1	ATZ76922.1	NG_056104.1	WP_061190338.1	class C beta-lactamase PDC-226
blaPDC-227	blaPDC	1	1194	1	0	MG696086.1	AUT06964.1	NG_056419.1	WP_104009856.1	class C beta-lactamase PDC-227
blaPDC-228	blaPDC	1	1194	1	0	MG696087.1	AUT06965.1	NG_056420.1	WP_104009857.1	class C beta-lactamase PDC-228
blaPDC-229	blaPDC	1	1194	1	0	MG696088.1	AUT06966.1	NG_056421.1	WP_104009858.1	class C beta-lactamase PDC-229
blaPDC-23	blaPDC	1	1194	1	0	FR822747.1	CBZ41773.1	NG_049896.1	WP_034071670.1	class C beta-lactamase PDC-23
blaPDC-230	blaPDC	1	1194	1	0	MG696089.1	AUT06967.1	NG_056422.1	WP_104009859.1	class C beta-lactamase PDC-230
blaPDC-231	blaPDC	1	1185	1	0	MG696090.1	AUT06968.1	NG_056423.1	WP_104009860.1	class C beta-lactamase PDC-231
blaPDC-232	blaPDC	1	1194	1	0	MG696091.1	AUT06969.1	NG_056424.1	WP_104009861.1	class C beta-lactamase PDC-232
blaPDC-233	blaPDC	1	1194	1	0	MG696092.1	AUT06970.1	NG_056425.1	WP_104009862.1	class C beta-lactamase PDC-233
blaPDC-234	blaPDC	1	1194	1	0	MG696093.1	AUT06971.1	NG_056389.1	WP_104009832.1	class C beta-lactamase PDC-234
blaPDC-235	blaPDC	1	1194	1	0	MG696094.1	AUT06972.1	NG_056390.1	WP_104009833.1	class C beta-lactamase PDC-235
blaPDC-236	blaPDC	1	1182	1	0	MG696095.1	AUT06973.1	NG_056391.1	WP_104009834.1	class C beta-lactamase PDC-236
blaPDC-237	blaPDC	1	1194	1	0	MG696096.1	AUT06974.1	NG_056392.1	WP_104009835.1	class C beta-lactamase PDC-237
blaPDC-238	blaPDC	1	1194	1	0	MG696097.1	AUT06975.1	NG_056393.1	WP_104009836.1	class C beta-lactamase PDC-238
blaPDC-239	blaPDC	1	1194	1	0	MG696098.1	AUT06976.1	NG_056394.1	WP_104009837.1	class C beta-lactamase PDC-239
blaPDC-24	blaPDC	1	1194	1	0	JF326300.1	AEM44535.1	NG_049897.1	WP_023115067.1	class C beta-lactamase PDC-24
blaPDC-240	blaPDC	1	1194	1	0	MG696099.1	AUT06977.1	NG_056395.1	WP_034035338.1	class C beta-lactamase PDC-240
blaPDC-241	blaPDC	1	1194	1	0	MG696100.1	AUT06978.1	NG_056396.1	WP_104009838.1	class C beta-lactamase PDC-241
blaPDC-242	blaPDC	1	1194	1	0	MG696101.1	AUT06979.1	NG_056397.1	WP_104009839.1	class C beta-lactamase PDC-242
blaPDC-243	blaPDC	1	1215	1	0	MG696102.1	AUT06980.1	NG_056398.1	WP_104009840.1	class C beta-lactamase PDC-243
blaPDC-244	blaPDC	1	1170	1	0	MG696104.1	AUT06982.1	NG_056399.1	WP_104009841.1	class C beta-lactamase PDC-244
blaPDC-245	blaPDC	1	1194	1	0	MG696105.1	AUT06983.1	NG_056400.1	WP_100831609.1	class C beta-lactamase PDC-245
blaPDC-246	blaPDC	1	1194	1	0	MG696106.1	AUT06984.1	NG_056401.1	WP_104009842.1	class C beta-lactamase PDC-246
blaPDC-247	blaPDC	1	1194	1	0	MG696107.1	AUT06985.1	NG_056402.1	WP_104009843.1	class C beta-lactamase PDC-247
blaPDC-248	blaPDC	1	1194	1	0	MG696108.1	AUT06986.1	NG_056403.1	WP_104009844.1	class C beta-lactamase PDC-248
blaPDC-25	blaPDC	1	1194	1	0	JF326301.1	AEM44536.1	NG_049898.1	WP_063864576.1	class C beta-lactamase PDC-25
blaPDC-250	blaPDC	1	1194	1	0	MH243324.1	AWI33278.1	NG_057582.1	WP_058174497.1	class C beta-lactamase PDC-250
blaPDC-251	blaPDC	1	1194	1	0	MH243325.1	AWI33279.1	NG_057583.1	WP_109791185.1	class C beta-lactamase PDC-251
blaPDC-252	blaPDC	1	1194	1	0	MH243326.1	AWI33280.1	NG_057584.1	WP_109791186.1	class C beta-lactamase PDC-252
blaPDC-253	blaPDC	1	1194	1	0	MH243327.1	AWI33281.1	NG_057585.1	WP_109791187.1	class C beta-lactamase PDC-253
blaPDC-254	blaPDC	1	1194	1	0	MH243328.1	AWI33282.1	NG_057586.1	WP_109791188.1	class C beta-lactamase PDC-254
blaPDC-255	blaPDC	1	1194	1	0	MH243329.1	AWI33283.1	NG_057587.1	WP_109791189.1	class C beta-lactamase PDC-255
blaPDC-256	blaPDC	1	1194	1	0	MH243330.1	AWI33284.1	NG_057588.1	WP_109791190.1	class C beta-lactamase PDC-256
blaPDC-257	blaPDC	1	1194	1	0	MH243331.1	AWI33285.1	NG_057589.1	WP_109791191.1	class C beta-lactamase PDC-257
blaPDC-258	blaPDC	1	1194	1	0	MH243332.1	AWI33286.1	NG_057590.1	WP_109791192.1	class C beta-lactamase PDC-258
blaPDC-259	blaPDC	1	1194	1	0	MH243333.1	AWI33287.1	NG_057591.1	WP_109791193.1	class C beta-lactamase PDC-259
blaPDC-26	blaPDC	1	1194	1	0	JF326302.1	AEM44537.1	NG_049899.1	WP_063864577.1	class C beta-lactamase PDC-26
blaPDC-260	blaPDC	1	1194	1	0	MH243334.1	AWI33288.1	NG_057592.1	WP_109791194.1	class C beta-lactamase PDC-260
blaPDC-261	blaPDC	1	1194	1	0	MH243335.1	AWI33289.1	NG_057593.1	WP_109791195.1	class C beta-lactamase PDC-261
blaPDC-262	blaPDC	1	1194	1	0	MH243336.1	AWI33290.1	NG_057594.1	WP_109791196.1	class C beta-lactamase PDC-262
blaPDC-263	blaPDC	1	1194	1	0	MH243337.1	AWI33291.1	NG_057595.1	WP_109791197.1	class C beta-lactamase PDC-263
blaPDC-264	blaPDC	1	1194	1	0	MH243338.1	AWI33292.1	NG_057596.1	WP_109791198.1	class C beta-lactamase PDC-264
blaPDC-265	blaPDC	1	1173	1	0	MH243339.1	AWI33293.1	NG_057597.1	WP_109791199.1	class C beta-lactamase PDC-265
blaPDC-266	blaPDC	1	1194	1	0	MH243340.1	AWI33294.1	NG_057598.1	WP_109791200.1	class C beta-lactamase PDC-266
blaPDC-267	blaPDC	1	1194	1	0	MH243341.1	AWI33295.1	NG_057599.1	WP_109791201.1	class C beta-lactamase PDC-267
blaPDC-268	blaPDC	1	1194	1	0	MH243342.1	AWI33296.1	NG_057600.1	WP_109791202.1	class C beta-lactamase PDC-268
blaPDC-270	blaPDC	1	1194	1	0	MH243344.1	AWI33298.1	NG_057601.1	WP_109791203.1	class C beta-lactamase PDC-270
blaPDC-271	blaPDC	1	1194	1	0	MH243345.1	AWI33299.1	NG_057602.1	WP_058157026.1	class C beta-lactamase PDC-271
blaPDC-272	blaPDC	1	1194	1	0	MH243346.1	AWI33300.1	NG_057603.1	WP_109791204.1	class C beta-lactamase PDC-272
blaPDC-273	blaPDC	1	1194	1	0	MH243347.1	AWI33301.1	NG_057604.1	WP_109791205.1	class C beta-lactamase PDC-273
blaPDC-274	blaPDC	1	1194	1	0	MH243348.1	AWI33302.1	NG_057605.1	WP_109791206.1	class C beta-lactamase PDC-274
blaPDC-275	blaPDC	1	1194	1	0	MH450140.1	AWU66402.1	NG_060537.1	WP_111672883.1	class C beta-lactamase PDC-275
blaPDC-276	blaPDC	1	1194	1	0	MH450149.1	AWU66411.1	NG_060546.1	WP_111672890.1	class C beta-lactamase PDC-276
blaPDC-277	blaPDC	1	1194	1	0	MH450150.1	AWU66412.1	NG_060547.1	WP_111672891.1	class C beta-lactamase PDC-277
blaPDC-278	blaPDC	1	1194	1	0	MH450151.1	AWU66413.1	NG_060548.1	WP_070698497.1	class C beta-lactamase PDC-278
blaPDC-279	blaPDC	1	1194	1	0	MH450152.1	AWU66414.1	NG_060549.1	WP_111672892.1	class C beta-lactamase PDC-279
blaPDC-28	blaPDC	1	1194	1	0	JF326298.1	AEM44533.1	NG_049900.1	WP_034075190.1	class C beta-lactamase PDC-28
blaPDC-280	blaPDC	1	1194	1	0	MH450153.1	AWU66415.1	NG_060550.1	WP_111672893.1	class C beta-lactamase PDC-280
blaPDC-281	blaPDC	1	1194	1	0	MH450154.1	AWU66416.1	NG_060551.1	WP_111672894.1	class C beta-lactamase PDC-281
blaPDC-282	blaPDC	1	1194	1	0	MH450155.1	AWU66417.1	NG_060552.1	WP_111672895.1	class C beta-lactamase PDC-282
blaPDC-283	blaPDC	1	1194	1	0	MH450156.1	AWU66418.1	NG_060553.1	WP_111672896.1	class C beta-lactamase PDC-283
blaPDC-284	blaPDC	1	1194	1	0	MH450157.1	AWU66419.1	NG_060554.1	WP_111672897.1	class C beta-lactamase PDC-284
